method,task,regime,budget,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_regret,ci95_regret,groups,episodes_per_cell
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,small_budget,clean_budget,0.81250000,0.03588277,0.87882798,0.03876722,0.85796140,0.00236214,0.04197790,0.00152001,0.04767016,0.00196070,0.02640361,0.00175369,0.14255240,0.00098332,0.04334676,0.00498251,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,small_budget,combined_stress,0.78020833,0.02829835,0.81735617,0.02930363,0.84627930,0.00297072,0.06619298,0.00253459,0.05878748,0.00084335,0.03192017,0.00087218,0.14624040,0.00180831,0.05090476,0.00288098,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,small_budget,heldout_mechanism,0.79062500,0.02608402,0.84129252,0.02753434,0.85218020,0.00181275,0.05446090,0.00157631,0.05490836,0.00161868,0.02890875,0.00173476,0.14405920,0.00156323,0.04664003,0.00430522,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,small_budget,heldout_object,0.80416667,0.02450000,0.86421867,0.02517865,0.85652190,0.00311186,0.04718290,0.00154253,0.05112035,0.00103506,0.02640871,0.00102524,0.14405480,0.00178813,0.04460208,0.00278237,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,tiny_budget,clean_budget,0.78645833,0.02532728,0.85060783,0.02761245,0.85846620,0.00173394,0.04172146,0.00235122,0.04858607,0.00074957,0.02595510,0.00205968,0.14925760,0.00157638,0.04574598,0.00454034,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,tiny_budget,combined_stress,0.75937500,0.02096509,0.79249110,0.02175579,0.84567180,0.00297763,0.06618374,0.00254044,0.06052173,0.00131888,0.03319706,0.00104692,0.15150960,0.00170948,0.05298970,0.00265380,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,tiny_budget,heldout_mechanism,0.76666667,0.03419072,0.81291005,0.03697925,0.85019370,0.00179962,0.05326966,0.00156505,0.05670385,0.00221477,0.03023668,0.00200275,0.15014120,0.00156534,0.05012162,0.00427107,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,tiny_budget,heldout_object,0.77604167,0.02743407,0.82972209,0.03083929,0.85396000,0.00312053,0.04789966,0.00153127,0.05358494,0.00184526,0.02835774,0.00144150,0.14900760,0.00171350,0.04932218,0.00434195,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,large_budget,clean_budget,0.88854167,0.02087653,0.97723859,0.02172196,0.86768306,0.00182589,0.03380509,0.00158757,0.03745226,0.00124670,0.02124004,0.00141539,0.13172032,0.00169363,0.03251654,0.00293556,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,large_budget,combined_stress,0.85937500,0.01906770,0.91822011,0.02066161,0.85567126,0.00238071,0.06133937,0.00204481,0.04761317,0.00160346,0.02731471,0.00150170,0.13441952,0.00105087,0.03856871,0.00348435,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,large_budget,heldout_mechanism,0.88125000,0.02621685,0.95182996,0.02935466,0.86144196,0.00270825,0.05069629,0.00248909,0.04415768,0.00220703,0.02486805,0.00155131,0.13296432,0.00155129,0.03591712,0.00385575,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,large_budget,heldout_object,0.88437500,0.00983868,0.96688700,0.01121518,0.86783536,0.00237836,0.04037449,0.00260885,0.04173890,0.00101666,0.02135408,0.00154518,0.13173112,0.00175857,0.03245577,0.00203838,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,medium_budget,clean_budget,0.84166667,0.02059735,0.92547798,0.02320872,0.86773126,0.00237608,0.03521041,0.00159883,0.03837792,0.00132510,0.02225062,0.00172437,0.13650712,0.00135528,0.03896139,0.00319677,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,medium_budget,combined_stress,0.83229167,0.02140236,0.88902665,0.02385185,0.85543106,0.00187843,0.06009629,0.00262697,0.04928043,0.00200755,0.02700067,0.00186847,0.13904152,0.00105838,0.04136892,0.00396079,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,medium_budget,heldout_mechanism,0.84791667,0.02068710,0.91687176,0.02161592,0.86118006,0.00190471,0.04943461,0.00231340,0.04519894,0.00171819,0.02461622,0.00180106,0.13677352,0.00107339,0.03841379,0.00324735,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,medium_budget,heldout_object,0.87083333,0.01953562,0.95110584,0.02153055,0.86674816,0.00271475,0.03960601,0.00204481,0.04253395,0.00126474,0.02186931,0.00156483,0.13666952,0.00177697,0.03402938,0.00287030,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,small_budget,clean_budget,0.86145833,0.01827390,0.94419375,0.01874254,0.86679716,0.00295023,0.03459751,0.00232979,0.03873728,0.00144521,0.02244470,0.00093726,0.14213352,0.00102835,0.03678624,0.00272982,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,small_budget,combined_stress,0.82187500,0.01442071,0.87474932,0.01576614,0.85478536,0.00305207,0.06093119,0.00162135,0.05076586,0.00183455,0.02799692,0.00108522,0.14403232,0.00155513,0.04414644,0.00223405,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,small_budget,heldout_mechanism,0.84791667,0.01557863,0.91221659,0.01795372,0.86055606,0.00307372,0.05148871,0.00204925,0.04723099,0.00134998,0.02549212,0.00131285,0.14337752,0.00176666,0.04004361,0.00286933,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,small_budget,heldout_object,0.82500000,0.02851844,0.89806937,0.03084629,0.86414806,0.00185216,0.04236751,0.00250587,0.04323789,0.00139500,0.02397485,0.00191113,0.14294472,0.00155711,0.04077939,0.00421750,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,tiny_budget,clean_budget,0.85833333,0.01587315,0.93873395,0.01765352,0.86653336,0.00308604,0.03488287,0.00252299,0.03934747,0.00127057,0.02273670,0.00125392,0.14759912,0.00135296,0.03792424,0.00284219,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,tiny_budget,combined_stress,0.79166667,0.04282636,0.84197932,0.04514833,0.85480996,0.00293679,0.06026315,0.00232412,0.05311752,0.00194565,0.02742775,0.00112787,0.15046312,0.00175857,0.04578899,0.00494136,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,tiny_budget,heldout_mechanism,0.85416667,0.03028281,0.91994115,0.03077231,0.86060236,0.00238312,0.04963867,0.00204700,0.04605519,0.00110729,0.02484657,0.00136088,0.14982072,0.00155319,0.03706096,0.00256762,10,96
oracle_interventional_selector,force_limited_twist_policy,color_mechanism_confound,tiny_budget,heldout_object,0.84895833,0.00697362,0.91993291,0.00674397,0.86081756,0.00183903,0.04362607,0.00159883,0.04292096,0.00115416,0.02439004,0.00154954,0.14905912,0.00135528,0.03858873,0.00216860,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,clean_budget,0.86041667,0.03209453,0.92259767,0.03418923,0.85006500,0.00181275,0.05358696,0.00157631,0.04819540,0.00207536,0.02592279,0.00178160,0.13392120,0.00169755,0.03798754,0.00358393,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,0.83750000,0.01831188,0.86942445,0.02043720,0.83554020,0.00237836,0.08016784,0.00161009,0.05749698,0.00184369,0.03278144,0.00154994,0.13838600,0.00104337,0.04350176,0.00223965,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,heldout_mechanism,0.82083333,0.01604726,0.86268218,0.01820829,0.84133260,0.00292352,0.06834276,0.00231865,0.05516522,0.00186133,0.03108708,0.00117004,0.13614280,0.00155319,0.04550403,0.00277756,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,heldout_object,0.85833333,0.01587315,0.91458162,0.01773346,0.84715060,0.00272148,0.05872836,0.00261606,0.05141328,0.00152604,0.02655831,0.00128733,0.13538120,0.00168972,0.03748155,0.00185044,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,clean_budget,0.84062500,0.01877396,0.89927057,0.02021135,0.84788650,0.00182589,0.05428428,0.00158757,0.04861005,0.00117085,0.02673087,0.00176172,0.13903640,0.00176835,0.04061894,0.00330962,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,0.79375000,0.01991134,0.82214915,0.02136797,0.83447400,0.00186530,0.07941736,0.00250024,0.05921096,0.00194106,0.03310747,0.00174455,0.14253600,0.00105087,0.04877048,0.00334905,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,heldout_mechanism,0.84270833,0.02554577,0.88524151,0.02755558,0.83884400,0.00189157,0.06757368,0.00258740,0.05489735,0.00199405,0.03010022,0.00194996,0.14028040,0.00136040,0.04181890,0.00340977,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,heldout_object,0.83437500,0.01862535,0.88685198,0.01913157,0.84663810,0.00271809,0.05845248,0.00232412,0.05286794,0.00089498,0.02763787,0.00130008,0.13984760,0.00175857,0.04075441,0.00200050,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,clean_budget,0.84687500,0.02131563,0.90401334,0.02253987,0.84627970,0.00237174,0.05189418,0.00157631,0.04892373,0.00117681,0.02754997,0.00165682,0.14507880,0.00169755,0.04053297,0.00282378,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,0.80104167,0.02161768,0.82793638,0.02339661,0.83455630,0.00306051,0.07847506,0.00161009,0.06051360,0.00191944,0.03335762,0.00108330,0.14714240,0.00135650,0.04882244,0.00289585,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,heldout_mechanism,0.83541667,0.01604726,0.87563481,0.01702169,0.84034870,0.00304366,0.06905118,0.00163260,0.05594144,0.00117963,0.02985291,0.00118490,0.14730040,0.00174887,0.04267234,0.00240080,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,heldout_object,0.83958333,0.02261248,0.88904441,0.02423280,0.84476600,0.00183903,0.06063738,0.00251154,0.05243472,0.00113448,0.02836166,0.00191592,0.14573840,0.00176345,0.04077563,0.00331009,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,clean_budget,0.81770833,0.02001574,0.86918567,0.02244152,0.84380950,0.00179962,0.05268954,0.00203475,0.05147495,0.00129500,0.02877636,0.00180074,0.15008400,0.00180305,0.04444815,0.00363757,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,0.75625000,0.01953562,0.77958907,0.02068981,0.83517590,0.00294349,0.07831702,0.00232693,0.06286175,0.00159452,0.03339991,0.00112079,0.15311280,0.00155912,0.05263893,0.00278575,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,heldout_mechanism,0.81354167,0.01887238,0.85167479,0.02094712,0.84099000,0.00186530,0.06771114,0.00232136,0.05596877,0.00144282,0.03093538,0.00177937,0.15328320,0.00155513,0.04456153,0.00348810,10,96
oracle_interventional_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,heldout_object,0.80416667,0.02994444,0.84686336,0.03163472,0.84203050,0.00182589,0.06240594,0.00158757,0.05425843,0.00144398,0.03032321,0.00174612,0.15219280,0.00169363,0.04526205,0.00357706,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,large_budget,clean_budget,0.87604167,0.02140236,0.94672440,0.02253828,0.85311094,0.00179962,0.04449307,0.00156505,0.04550477,0.00180731,0.02471385,0.00170241,0.13297928,0.00156534,0.03571804,0.00309019,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,0.83854167,0.02622568,0.88033211,0.02778100,0.84167594,0.00310970,0.07012055,0.00204060,0.05537241,0.00168384,0.03041580,0.00105245,0.13680848,0.00103586,0.04305573,0.00336200,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,large_budget,heldout_mechanism,0.84270833,0.02286707,0.89624495,0.02365543,0.84749004,0.00271475,0.05951467,0.00204481,0.05247439,0.00123897,0.02754642,0.00131487,0.13617848,0.00177697,0.03959202,0.00305540,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,large_budget,heldout_object,0.86458333,0.02564530,0.92603159,0.02676005,0.85133194,0.00182589,0.05420947,0.00203859,0.04902614,0.00138063,0.02626748,0.00180633,0.13508808,0.00176835,0.03632622,0.00355492,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,clean_budget,0.87812500,0.01926104,0.94649596,0.02027958,0.85150714,0.00237174,0.04448239,0.00157631,0.04556466,0.00117757,0.02542255,0.00162000,0.13842288,0.00177327,0.03605880,0.00243390,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,0.82916667,0.02361440,0.86739655,0.02616526,0.83978374,0.00306051,0.07106327,0.00161009,0.05644788,0.00130247,0.03124405,0.00138386,0.14128688,0.00135650,0.04468087,0.00397875,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,heldout_mechanism,0.83541667,0.02769451,0.88473294,0.03039265,0.84557614,0.00304366,0.06163939,0.00163260,0.05351988,0.00145631,0.02834424,0.00133804,0.14064448,0.00177181,0.04200442,0.00390500,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,heldout_object,0.85208333,0.02769451,0.91134425,0.02937316,0.84999344,0.00183903,0.05322559,0.00251154,0.04963815,0.00118207,0.02660549,0.00175920,0.13988288,0.00176345,0.03858520,0.00461412,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,small_budget,clean_budget,0.84687500,0.02416691,0.90945479,0.02665052,0.85062834,0.00273203,0.04631809,0.00252877,0.04757992,0.00094077,0.02671041,0.00146097,0.14408088,0.00177820,0.04025548,0.00432129,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,0.78645833,0.02760238,0.82032628,0.03015240,0.84059404,0.00272148,0.07194557,0.00261606,0.05973586,0.00159826,0.03136136,0.00162134,0.14710968,0.00168972,0.04742294,0.00436034,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,small_budget,heldout_mechanism,0.83020833,0.02397450,0.87797268,0.02565489,0.84500744,0.00186530,0.06133969,0.00260167,0.05244874,0.00109567,0.02911693,0.00179334,0.14728008,0.00135776,0.04200341,0.00415327,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,small_budget,heldout_object,0.84375000,0.02086544,0.89881091,0.02238987,0.84604794,0.00182589,0.05363329,0.00158757,0.04995964,0.00118609,0.02800232,0.00181793,0.14538928,0.00169363,0.04079966,0.00243105,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,clean_budget,0.83333333,0.01748379,0.89206358,0.01730071,0.84875314,0.00236769,0.04642285,0.00253459,0.04997615,0.00126771,0.02717342,0.00148739,0.14942608,0.00178316,0.04165597,0.00256794,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,0.78020833,0.03110519,0.81018370,0.03326081,0.84040794,0.00182589,0.07349813,0.00251725,0.06053236,0.00144537,0.03258840,0.00177832,0.15261968,0.00169363,0.04905654,0.00499584,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,heldout_mechanism,0.80208333,0.02903349,0.84233295,0.03054636,0.84064094,0.00185216,0.06411145,0.00204268,0.05476061,0.00163817,0.03086298,0.00162506,0.15280248,0.00104337,0.04659051,0.00402541,10,96
oracle_interventional_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,heldout_object,0.80312500,0.02286707,0.85303027,0.02441136,0.84530814,0.00237174,0.05231005,0.00157631,0.05216211,0.00090368,0.02956430,0.00163579,0.15138328,0.00169755,0.04613985,0.00402394,10,96
oracle_interventional_selector,force_limited_twist_policy,iid_mechanisms,large_budget,clean_budget,0.90312500,0.02087653,1.00211643,0.02263679,0.87481550,0.00169453,0.02436444,0.00147497,0.03575010,0.00105681,0.01889172,0.00201191,0.12902720,0.00173396,0.02927829,0.00274075,10,96
oracle_interventional_selector,force_limited_twist_policy,iid_mechanisms,large_budget,combined_stress,0.85625000,0.03218100,0.92742374,0.03280949,0.86428700,0.00173394,0.04956832,0.00271247,0.04480010,0.00155806,0.02442334,0.00135389,0.13417480,0.00172161,0.03628310,0.00407877,10,96
oracle_interventional_selector,force_limited_twist_policy,iid_mechanisms,large_budget,heldout_mechanism,0.86354167,0.02204202,0.94612696,0.02480799,0.86887400,0.00176021,0.03911124,0.00254633,0.04031238,0.00152646,0.02230459,0.00202955,0.13364400,0.00099082,0.03452979,0.00388407,10,96
oracle_interventional_selector,force_limited_twist_policy,iid_mechanisms,large_budget,heldout_object,0.88333333,0.02293785,0.97464959,0.02510653,0.87371550,0.00172080,0.03106104,0.00268219,0.03899432,0.00103192,0.02011196,0.00179262,0.13072360,0.00180819,0.03119179,0.00283585,10,96
oracle_interventional_selector,force_limited_twist_policy,iid_mechanisms,medium_budget,clean_budget,0.86979167,0.01807000,0.96703734,0.01928557,0.87500790,0.00301282,0.02469276,0.00272833,0.03631097,0.00179194,0.01809888,0.00092921,0.13309600,0.00096080,0.03312452,0.00247317,10,96
